Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep) 
 07/21  03:10:00,21.5725,20.128475461319924,0.014586245824983541,98886.0,30.78926608549341,30.371747015244137,30.486835618180863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  03:20:00,21.520000000000004,20.112561386725976,0.01458624297885104,98886.0,30.724611924494277,30.310159107413577,30.423243050352416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  03:30:00,21.4675,20.096641710499389,0.014586246704294766,98886.0,30.66147336873931,30.24894354952909,30.36022242235235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  03:40:00,21.415,20.080707942320559,0.014586244354031339,98886.0,30.599665811894885,30.188092965324793,30.296781696491693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  03:50:00,21.362500000000006,20.06476391224578,0.014586242316066924,98886.0,30.537287296376364,30.127599606777726,30.23279758755449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:00:00,21.310000000000004,20.048815231721567,0.014586245766004608,98886.0,30.47364388818323,30.06745519142228,30.16859483149685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:10:00,21.275000000000003,20.03817429367007,0.014586245275040367,98886.0,30.409537810289103,30.007650813656558,30.104478678352064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:20:00,21.240000000000003,20.027528552305136,0.014586243405069923,98886.0,30.345565955572586,29.94817755929634,30.040582396240798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:30:00,21.205000000000003,20.01687908105282,0.014586241851270565,98886.0,30.28181036935345,29.889028292066774,29.97692623046096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:40:00,21.17,20.006229122118748,0.014586246642253538,98886.0,30.21815601537527,29.83019897483175,29.913506478327965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  04:50:00,21.135,19.99557049923006,0.014586245261357028,98886.0,30.154630135235917,29.7716885040749,29.850334579662577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:00:00,21.1,19.984908181599839,0.014586243731262354,98886.0,30.092963546053686,29.713498083422743,29.78743521376668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:10:00,21.135,19.99557049923006,0.014586245261357028,98886.0,30.03766340804531,29.65564057313909,29.724843787189714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:20:00,21.17,20.006229122118748,0.014586246642253538,98886.0,29.990095808337015,29.598201182112839,29.662659543454173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:30:00,21.205000000000003,20.01687908105282,0.014586241851270565,98886.0,29.949688492225208,29.54149391232291,29.601196979255396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:40:00,21.240000000000003,20.027528552305136,0.014586243405069923,98886.0,29.91404792783361,29.48626099995822,29.541179360490945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  05:50:00,21.275000000000003,20.03817429367007,0.014586245275040367,98886.0,29.881284340810795,29.433770416118766,29.48383217464773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:00:00,21.310000000000004,20.048815231721567,0.014586245766004608,98886.0,29.850889245764738,29.38571147661675,29.430780180661566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:10:00,21.432500000000006,20.086020198977434,0.014586245584461548,98886.0,29.838555371457177,29.576763311728035,29.48759892667866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:20:00,21.555,20.12317144420426,0.014586244385081746,98886.0,29.830876355638016,29.767138743663005,29.552790316392508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:30:00,21.677500000000003,20.160270338193685,0.014586242641790025,98886.0,29.820042734811595,29.838049294653457,29.57127280855554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:40:00,21.8,20.19731565368006,0.014586242550795072,98886.0,29.80758950490151,29.830076284909155,29.557053465971447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  06:50:00,21.9225,20.234308895178516,0.014586240828963685,98886.0,29.7974858220585,29.814624374689008,29.541040551095418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  07:00:00,22.045,20.27125321991083,0.014586247119722385,98886.0,29.791777204737327,29.823719159829538,29.539063027806799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  07:10:00,22.3425,20.36074768539106,0.014586247267276994,98886.0,20.986902069493767,22.926523132515756,22.844120035867947,18646.77723454933,0.0,0.0,0.0,122756.59359143104,0.0,0.0,0.0,0.0,10817807.629856118,0.0,15.37487761966097,15.37487761966097,0.0,0.0,41.09080238790061,41.09080238790061,0.0,18646.77723454933,15.37487761966097,6.669999999999999,0.5059908743249619,26068.53162545301,41.09080238790061,46.76091784830154,1.0998878,47.0583266909437,43.813567300372529,1.0998878,14919.541022116446,43.813567300372529,40.96603633593636,1.0998878,13091.718867310878 
 07/21  07:20:00,22.64,20.449934178985719,0.014586247010389235,98886.0,20.2803124644466,22.088421773146597,21.820130466761918,14901.94590190956,0.0,0.0,0.0,100662.36120593082,0.0,0.0,0.0,0.0,9010973.353796537,0.0,15.690538687330319,15.690538687330319,0.0,0.0,37.546311883551378,37.546311883551378,0.0,14901.94590190956,15.690538687330319,6.669999999999996,0.3948907099344495,20553.23935107308,37.546311883551378,42.01680688036403,1.0998877999999995,42.34480799676993,39.67868038761257,1.0998877999999995,12257.604343721372,39.67868038761257,37.33942218893334,1.0998877999999995,10754.812094788935 
 07/21  07:30:00,22.9375,20.538819359675374,0.014586248133875707,98886.0,20.152477728720635,21.944863596321676,21.618562017119247,14485.873871284846,0.0,0.0,0.0,91726.32504512332,0.0,0.0,0.0,0.0,8720247.328132052,0.0,16.017909550459835,16.017909550459835,0.0,0.0,35.97537288685477,35.97537288685477,0.0,14485.873871284846,16.017909550459835,6.670000000000001,0.37035592441851386,19882.859268847867,35.97537288685477,40.30005481973333,1.0998878,40.49003338418515,38.05391902765945,1.0998878,11200.11128341643,38.05391902765945,35.91700887886886,1.0998878,9824.510661826962 
 07/21  07:40:00,23.235,20.627383988800003,0.01458624132072069,98886.0,19.557861887034109,21.389597087750667,20.97345020027769,14294.156859344228,0.0,0.0,0.0,89172.1548738923,0.0,0.0,0.0,0.0,8356509.101931487,0.0,15.893978045724698,15.893978045724698,0.0,0.0,35.6416012945447,35.6416012945447,0.0,14294.156859344228,15.893978045724698,6.670000000000002,0.37035591820669835,19607.31046595104,35.6416012945447,39.90634914483479,1.0998878000000004,40.023045441938588,37.647044395445458,1.0998878000000004,10923.738476788614,37.647044395445458,35.56376777547777,1.0998878000000004,9577.928850209726 
 07/21  07:50:00,23.532500000000004,20.715656152657457,0.014586240814428884,98886.0,19.38838760345277,21.249248337414796,20.79464893164598,13376.22781696676,0.0,0.0,0.0,85093.2089579021,0.0,0.0,0.0,0.0,8035458.899153232,0.0,15.7488728965784,15.7488728965784,0.0,0.0,35.16289548403469,35.16289548403469,0.0,13376.22781696676,15.7488728965784,6.669999999999998,0.35210195287766929,18370.218157340765,35.16289548403469,39.15856579954928,1.0998878,39.224114036653947,36.94968211526508,1.0998878,10456.77127507261,36.94968211526508,34.95626974482549,1.0998878,9164.77517685313 
 07/21  08:00:00,23.830000000000003,20.803626672658564,0.014586241477348017,98886.0,19.418113366372418,21.31608369818493,20.858856154865277,13337.62727027167,0.0,0.0,0.0,83048.10824413806,0.0,0.0,0.0,0.0,7903649.473499725,0.0,15.722628051228263,15.722628051228263,0.0,0.0,34.830255217413739,34.830255217413739,0.0,13337.62727027167,15.722628051228263,6.67,0.35210195287766918,18299.68774207454,34.830255217413739,38.81058459989168,1.0998878,38.86725868990511,36.640213951329538,1.0998878,10238.907232896267,36.640213951329538,34.68920125231695,1.0998878,8969.84137290809 
 07/21  08:10:00,24.1625,20.901592664151648,0.01458624400091914,98886.0,21.23250886760459,22.41304517159511,22.36018419698781,14782.67978250106,0.0,0.0,0.0,84306.36222765918,0.0,0.0,0.0,0.0,8944292.045139078,0.0,15.965970409558662,15.965970409558662,0.0,0.0,34.861750354736248,34.861750354736248,0.0,14782.67978250106,15.965970409558662,6.669999999999998,0.37968733804663898,20200.177152683784,34.861750354736248,39.2554514815169,1.0998877999999999,39.2389050508022,36.969258550157508,1.0998877999999999,10434.770154834077,36.969258550157508,34.98205270399162,1.0998877999999999,9136.240489077722 
 07/21  08:20:00,24.495,20.999187515045894,0.014586245277331163,98886.0,21.376529175953125,22.516533941053607,22.54472469752948,15897.843796533665,0.0,0.0,0.0,91614.37425954745,0.0,0.0,0.0,0.0,9433211.667561183,0.0,16.024166092247265,16.024166092247265,0.0,0.0,36.19442127651799,36.19442127651799,0.0,15897.843796533665,16.024166092247265,6.669999999999998,0.40618159920077737,21766.738456264575,36.19442127651799,40.92886209645522,1.0998877999999999,40.92605134257418,38.44890130715012,1.0998877999999999,11388.774089421813,38.44890130715012,36.281545759358078,1.0998877999999999,9964.484327665357 
 07/21  08:30:00,24.8275,21.096412696789849,0.014586247198443616,98886.0,21.4993684140542,22.634784873846426,22.70246825733289,15996.568001178746,0.0,0.0,0.0,93719.40399378748,0.0,0.0,0.0,0.0,9561458.530304404,0.0,16.15908646653397,16.15908646653397,0.0,0.0,36.59202993683442,36.59202993683442,0.0,15996.568001178746,16.15908646653397,6.67,0.402905491985686,21930.200993836686,36.59202993683442,41.36202517444276,1.0998878,41.481137435404679,38.93695069841563,1.0998878,11696.97740327274,38.93695069841563,36.71234491066402,1.0998878,10227.694080865855 
 07/21  08:40:00,25.16,21.19326645562537,0.014586242308886265,98886.0,21.648914671917998,22.76545449962929,22.86570638265817,16037.763345233432,0.0,0.0,0.0,94363.03185723852,0.0,0.0,0.0,0.0,9551611.321247777,0.0,16.18356787761553,16.18356787761553,0.0,0.0,36.82739479099464,36.82739479099464,0.0,16037.763345233432,16.18356787761553,6.670000000000001,0.40290549198568606,22004.50712943113,36.82739479099464,41.61355221120269,1.0998878000000006,41.71798543525589,39.14649393812159,1.0998878000000006,11822.511884597312,39.14649393812159,36.89927291515696,1.0998878000000006,10331.66832592046 
 07/21  08:50:00,25.4925,21.289759774794346,0.014586244555247156,98886.0,21.734757225438906,22.846955511821855,22.954329305802884,16140.370102824138,0.0,0.0,0.0,94756.82568012693,0.0,0.0,0.0,0.0,9638226.141069033,0.0,16.244545620825315,16.244545620825315,0.0,0.0,36.9652987984029,36.9652987984029,0.0,16140.370102824138,16.244545620825315,6.669999999999998,0.402905491985686,22152.696398114822,36.9652987984029,41.783688577360617,1.0998878,41.900132080644038,39.30808303161935,1.0998878,11917.025866779719,39.30808303161935,37.044148187097238,1.0998878,10408.51063872633 
 07/21  09:00:00,25.825000000000004,21.385890385612237,0.014586246014212865,98886.0,21.761295320224695,22.880630554726147,22.979128151015347,16367.7922813711,0.0,0.0,0.0,95376.78734259265,0.0,0.0,0.0,0.0,9747532.313095652,0.0,16.255975841801776,16.255975841801776,0.0,0.0,37.11775515140975,37.11775515140975,0.0,16367.7922813711,16.255975841801776,6.67,0.40809624159317817,22468.87853668328,37.11775515140975,42.004917090532,1.0998878,42.13110934326837,39.51215390196701,1.0998878,12040.728839477504,39.51215390196701,37.22599885333323,1.0998878,10510.668716044935 
 07/21  09:10:00,26.122500000000004,21.471595826958038,0.014586246585510951,98886.0,21.791931040650874,22.916292828331004,23.00223285813478,16384.85181925862,0.0,0.0,0.0,95790.16272092442,0.0,0.0,0.0,0.0,9765874.586770963,0.0,16.26598571611065,16.26598571611065,0.0,0.0,37.305456685640248,37.305456685640248,0.0,16384.85181925862,16.26598571611065,6.67,0.40809622439839396,22508.064400169584,37.305456685640248,42.20114186548717,1.0998878,42.30672725675892,39.66750035874,1.0998878,12133.927490232725,39.66750035874,37.364798893549188,1.0998878,10586.741379170999 
 07/21  09:20:00,26.42,21.557014328119324,0.014586246534740059,98886.0,21.821182437542207,22.950064681867688,23.02555302418519,16525.90665712107,0.0,0.0,0.0,96178.90662227532,0.0,0.0,0.0,0.0,9834826.892756585,0.0,16.242661924672633,16.242661924672633,0.0,0.0,37.41981604507842,37.41981604507842,0.0,16525.90665712107,16.242661924672633,6.67,0.41261051264264766,22706.614459581742,37.41981604507842,42.35868746102456,1.0998878,42.47670068555695,39.81780433306839,1.0998878,12224.358416988674,39.81780433306839,37.49909955310207,1.0998878,10660.317115018144 
 07/21  09:30:00,26.7175,21.642148589955686,0.014586246749819608,98886.0,21.862847438314075,22.993575300038555,23.05783658960788,16530.85857315351,0.0,0.0,0.0,96360.53205999547,0.0,0.0,0.0,0.0,9852138.08075742,0.0,16.245535854323589,16.245535854323589,0.0,0.0,37.55503532815396,37.55503532815396,0.0,16530.85857315351,16.245535854323589,6.67,0.41261050137005197,22725.364904486167,37.55503532815396,42.49798511679364,1.0998878,42.60133994204416,39.92848232804088,1.0998878,12288.545749657565,39.92848232804088,37.598756913262487,1.0998878,10710.984825250429 
 07/21  09:40:00,27.015,21.7269991250796,0.014586246962774047,98886.0,21.913470158121187,23.04434562048849,23.095904637279074,16565.86670212632,0.0,0.0,0.0,96416.5187323954,0.0,0.0,0.0,0.0,9875028.597059418,0.0,16.265851664056759,16.265851664056759,0.0,0.0,37.64074769848451,37.64074769848451,0.0,16565.86670212632,16.265851664056759,6.67,0.412610501370052,22779.93888413637,37.64074769848451,42.59556776697716,1.0998878,42.69836802906522,40.01503345061657,1.0998878,12336.713918522944,40.01503345061657,37.67732991632609,1.0998878,10747.664477060875 
 07/21  09:50:00,27.3125,21.81157252215389,0.014586247762740668,98886.0,21.951134361941464,23.083292753149917,23.12203355466249,16722.918140143138,0.0,0.0,0.0,96649.13305154187,0.0,0.0,0.0,0.0,9953944.301456739,0.0,16.24819936230053,16.24819936230053,0.0,0.0,37.71399675237016,37.71399675237016,0.0,16722.918140143138,16.24819936230053,6.67,0.4172884509509159,22996.88306544565,37.71399675237016,42.71600392653334,1.0998878,42.83353691292233,40.134737591187739,1.0998878,12407.813555248951,40.134737591187739,37.78473201873943,1.0998878,10804.223478903843 
 07/21  10:00:00,27.61,21.895850956300614,0.014586241453076458,98886.0,21.997868819200034,23.128427846385358,23.15273628617677,16733.489241761345,0.0,0.0,0.0,96769.23990017106,0.0,0.0,0.0,0.0,9973550.586168878,0.0,16.254265586751904,16.254265586751904,0.0,0.0,37.833724731617937,37.833724731617937,0.0,16733.489241761345,16.254265586751904,6.67,0.41728843383527938,23022.108709854183,37.833724731617937,42.84121868648723,1.0998878,42.94393955341474,40.232804789179407,1.0998878,12464.52613459417,40.232804789179407,37.87322576808014,1.0998878,10848.237705891841 
 07/21  10:10:00,27.872500000000004,21.96999542882898,0.014586246042726252,98886.0,22.039616476078345,23.169128241036604,23.17892063631487,16869.905702683172,0.0,0.0,0.0,97031.9980254918,0.0,0.0,0.0,0.0,10042213.171836134,0.0,16.237769726284215,16.237769726284215,0.0,0.0,37.911101147900748,37.911101147900748,0.0,16869.905702683172,16.237769726284215,6.67,0.4214142812414371,23212.23927380807,37.911101147900748,42.95995003083654,1.0998878,43.07523603320355,40.34875049375016,1.0998878,12535.101799594639,40.34875049375016,37.97686091991738,1.0998878,10904.835853760562 
 07/21  10:20:00,28.135,22.043918881863499,0.014586245255170076,98886.0,22.090896738024058,23.217282375712146,23.211505404553046,16882.592991116242,0.0,0.0,0.0,97173.27949907877,0.0,0.0,0.0,0.0,10062386.301914029,0.0,16.244978773445625,16.244978773445625,0.0,0.0,38.02254187701539,38.02254187701539,0.0,16882.592991116242,16.244978773445625,6.67,0.42141427016481317,23239.778862523046,38.02254187701539,43.07738084216945,1.0998878,43.17988934395171,40.44146373535516,1.0998878,12589.99663767021,40.44146373535516,38.06023009798352,1.0998878,10947.795475583793 
 07/21  10:30:00,28.3975,22.11762765202166,0.014586243675772389,98886.0,22.15005564886458,23.271847200412958,23.249983033451586,16921.17775051348,0.0,0.0,0.0,97232.61709653052,0.0,0.0,0.0,0.0,10087066.077958597,0.0,16.2669023857652,16.2669023857652,0.0,0.0,38.09652523506101,38.09652523506101,0.0,16921.17775051348,16.2669023857652,6.669999999999998,0.4214142701648132,23298.60801257485,38.09652523506101,43.16416001388127,1.0998878,43.266504519178187,40.51843619085375,1.0998878,12634.329340582048,40.51843619085375,38.1298627658258,1.0998878,10981.54037689647 
 07/21  10:40:00,28.66,22.19112287077419,0.014586242037957267,98886.0,22.196771811107309,23.315211962041447,23.277803108732376,17072.992467013588,0.0,0.0,0.0,97474.26949226672,0.0,0.0,0.0,0.0,10163938.759577727,0.0,16.253176894665505,16.253176894665505,0.0,0.0,38.162927277565419,38.162927277565419,0.0,17072.992467013588,16.253176894665505,6.67,0.4258030146137239,23508.942819230142,38.162927277565419,43.276311569868528,1.0998878,43.39256107912144,40.62962806155274,1.0998878,12702.670210247403,40.62962806155274,38.229196639182408,1.0998878,11036.05788732342 
