Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Electricity Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Electricity Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Energy [J](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Energy [J](TimeStep) 
 07/21  00:20:00,22.78,20.50020519312469,0.014592130837565949,98886.0,32.06006322378997,31.517501308135857,31.815121626422955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  00:30:00,22.675000000000006,20.468547041227806,0.01459193791354532,98886.0,31.97412274046041,31.442263428311855,31.725990700608916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  00:40:00,22.57,20.436860181653015,0.014591750714709624,98886.0,31.88977464671404,31.366498467932006,31.636942946495539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  00:50:00,22.465000000000005,20.405134437115117,0.014591563849545814,98886.0,31.806849340630824,31.28951165444527,31.547826157654158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:00:00,22.36,20.373359952796475,0.014591371206491644,98886.0,31.725228195371746,31.215487038633456,31.458719291410714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:10:00,22.29,20.352166986505656,0.014591248723358546,98886.0,31.645683552275373,31.145211679464788,31.36924624009064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:20:00,22.22,20.330946596736898,0.014591121045350693,98886.0,31.568205942147995,31.07745029029837,31.281498256507907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:30:00,22.15,20.309713397506437,0.014590998687578109,98886.0,31.492260099806896,31.010882473403944,31.198117872124948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:40:00,22.08,20.288458507569833,0.014590870076669918,98886.0,31.417377156077863,30.944874356695217,31.119195733589767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  01:50:00,22.01,20.26719045954389,0.014590747070735749,98886.0,31.343359036919808,30.87932509591052,31.04342728107869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:00:00,21.94,20.2459006830143,0.014590618864109929,98886.0,31.270185061338716,30.81429611879624,30.969597014208554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:10:00,21.887500000000004,20.229930103169264,0.014590529388252513,98886.0,31.198309621321746,30.749807583138375,30.89710751170051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:20:00,21.835,20.213939905372614,0.01459043253601294,98886.0,31.12777428496601,30.685818497731167,30.82581230686998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:30:00,21.7825,20.19794019369704,0.014590337007839157,98886.0,31.058343449050289,30.622274177500516,30.75571461389425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:40:00,21.730000000000005,20.181940280190696,0.014590246336851449,98886.0,30.989817099115866,30.559138641938437,30.68680982288045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  02:50:00,21.677500000000003,20.165920413631637,0.014590150338312867,98886.0,30.922139554980654,30.496396811102213,30.61907206139878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:00:00,21.625,20.149901064826037,0.014590060082757038,98886.0,30.855356940006034,30.43404359228828,30.552499184795587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:10:00,21.5725,20.13386138630141,0.014589963660740049,98886.0,30.78956281510946,30.372075106845665,30.48717711121249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:20:00,21.520000000000004,20.117812344168067,0.014589867494057444,98886.0,30.72490776087735,30.310485811786515,30.423583858305326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:30:00,21.4675,20.10176296466142,0.014589778342553465,98886.0,30.661768384107356,30.24926887062879,30.360561728503169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:40:00,21.415,20.08569367133274,0.01458968201579249,98886.0,30.599959834420674,30.18841690637374,30.297119049881613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  03:50:00,21.362500000000006,20.06961449719059,0.014589584802464332,98886.0,30.537580199874026,30.127922170071309,30.233133054520715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:00:00,21.310000000000004,20.05353521029129,0.014589495597226214,98886.0,30.47393563665976,30.0677763784947,30.168928640129157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:10:00,21.275000000000003,20.04280731095477,0.014589431330301699,98886.0,30.40982843121617,30.007970625466656,30.104810974859484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:20:00,21.240000000000003,20.03206979868684,0.014589367436362874,98886.0,30.345855478396169,29.948495996366586,30.04091321546851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:30:00,21.205000000000003,20.021332862029749,0.014589303219875921,98886.0,30.28209879818017,29.88934535470562,29.977255558758285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:40:00,21.17,20.01059619746557,0.014589245088558642,98886.0,30.21844333756524,29.830514663434085,29.913834304009045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  04:50:00,21.135,19.999844831938803,0.014589181233542363,98886.0,30.154916336994117,29.772002819363597,29.850660905693748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:00:00,21.1,19.989094791214808,0.014589117941937855,98886.0,30.09324862203532,29.713811026552599,29.787760050513403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:10:00,21.135,19.999844831938803,0.014589181233542363,98886.0,30.037947455270716,29.655952145664697,29.72516714441105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:20:00,21.17,20.01059619746557,0.014589245088558642,98886.0,29.990378928265188,29.598511386084814,29.662981428083364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:30:00,21.205000000000003,20.021332862029749,0.014589303219875921,98886.0,29.94997073223074,29.541802751160284,29.601517397554834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:40:00,21.240000000000003,20.03206979868684,0.014589367436362874,98886.0,29.914329288712957,29.486568480075158,29.541498321433438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  05:50:00,21.275000000000003,20.04280731095477,0.014589431330301699,98886.0,29.88156480792406,29.43407654850218,29.484149692441105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:00:00,21.310000000000004,20.05353521029129,0.014589495597226214,98886.0,29.851168812592286,29.386016277556644,29.43109627573501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:10:00,21.432500000000006,20.091054997513639,0.014589713180051785,98886.0,29.83883356581791,29.577066215616577,29.48791303441356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:20:00,21.555,20.128514354262199,0.014589932142876032,98886.0,29.831153314931858,29.76743948721271,29.553102329474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:30:00,21.677500000000003,20.165920413631637,0.014590150338312867,98886.0,29.820318846469087,29.838348021382559,29.57158299005755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:40:00,21.8,20.20327832807979,0.014590368340864912,98886.0,29.807865024015535,29.83037336934904,29.55736214628395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  06:50:00,21.9225,20.240576681435586,0.014590587261905293,98886.0,29.79776082037513,29.8149201478773,29.541347952431339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  07:00:00,22.045,20.277831803936878,0.014590811649002432,98886.0,29.7920516767044,29.82401376156666,29.53936925069613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
 07/21  07:10:00,22.3425,20.36807165890823,0.014591346162763279,98886.0,20.98703145613108,22.92668431749127,22.844295579927146,18647.070529395256,0.0,0.0,0.0,122741.50191340431,0.0,0.0,0.0,0.0,10817980.82647266,0.0,0.0,15.374879791797133,15.374879791797133,0.0,0.0,41.094331673012899,41.094331673012899,0.0,7422.390429533921,18647.070529395256,15.374879791797133,6.669999999999998,0.5059987012055746,26069.460958929176,41.094331673012899,46.764649270925328,1.0998878,47.06236382024354,43.81711382042943,1.0998878,14921.79946310906,500.0,300000.0,43.81711382042943,40.969261826828638,1.0998878,13093.195920450025,500.0,300000.0 
 07/21  07:20:00,22.64,20.457994101174504,0.014591879738005576,98886.0,20.28044371693209,22.08857789560079,21.820297660897248,14902.195095142011,0.0,0.0,0.0,100636.73294005558,0.0,0.0,0.0,0.0,9011123.203143239,0.0,0.0,15.690553573784675,15.690553573784675,0.0,0.0,37.54866808778464,37.54866808778464,0.0,5651.559457385058,14902.195095142011,15.690553573784675,6.669999999999996,0.3948966618224179,20553.75455252707,37.54866808778464,42.01927514506051,1.0998877999999995,42.34729356484279,39.68102258262342,1.0998877999999995,12258.263505819097,499.99999999999985,299999.9999999999,39.68102258262342,37.34175141509182,1.0998877999999995,10754.871719489813,499.99999999999985,299999.9999999999 
 07/21  07:30:00,22.9375,20.54760949605791,0.014592414521278274,98886.0,20.152606241761,21.945015760084219,21.618724889695995,14486.121969900338,0.0,0.0,0.0,91698.4048432947,0.0,0.0,0.0,0.0,8720395.35189331,0.0,0.0,16.017925673888418,16.017925673888418,0.0,0.0,35.97801333532583,35.97801333532583,0.0,5397.249310990457,14486.121969900338,16.017925673888418,6.67,0.37036162981538559,19883.371280890795,35.97801333532583,40.30280663494504,1.0998878,40.49275065193356,38.05657706207187,1.0998878,11200.383610515128,500.0,300000.0,38.05657706207187,35.91971128388849,1.0998878,9824.306666584667,500.0,300000.0 
